incidente,data_andamento,decisao,agravo,orgao_julgador,novo_cpc,adc,adi,adpf,re,sumula,assunto,segmento,instancia,area,paradigma,efeito_vinculante,data_autuacao
5549036,2018-09-21,procedente,não,Alexandre de Moraes,CPC/2015,não,sim,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2018-09-18
5549036,2018-09-21,procedente,não,Alexandre de Moraes,CPC/2015,não,sim,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,trabalho,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2018-09-18
5549236,2018-09-24,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,DIREITO DO ESTADO,trabalho,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2018-09-18
5550125,2018-09-21,procedente,não,Edson Fachin,CPC/2015,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2018-09-19
5550148,2018-09-24,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2018-09-19
5550167,2018-09-24,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2018-09-19
5550819,2018-10-04,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2018-09-19
5552297,2018-10-02,procedente,não,Gilmar Mendes,CPC/2015,não,não,não,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PROCESSUAL PENAL,inter_partes,nao_vinculante,2018-09-21
5552395,2018-10-17,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,PENAL E PROCESSO PENAL,estadual,segunda,DIREITO PROCESSUAL PENAL,inter_partes,nao_vinculante,2018-09-21
5552455,2018-10-17,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,PENAL E PROCESSO PENAL,estadual,segunda,DIREITO PROCESSUAL PENAL,inter_partes,nao_vinculante,2018-09-21
5553426,2018-10-04,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,CIVIL,trabalho,primeira,DIREITO CIVIL,inter_partes,nao_vinculante,2018-09-24
5554161,2018-10-04,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2018-09-25
5554178,2018-10-17,procedente,não,Alexandre de Moraes,CPC/2015,não,não,sim,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PROCESSUAL PENAL,controle_concentrado,vinculante,2018-09-25
5554178,2018-10-17,procedente,não,Alexandre de Moraes,CPC/2015,não,não,sim,não,não,PENAL E PROCESSO PENAL,estadual,segunda,DIREITO PROCESSUAL PENAL,controle_concentrado,vinculante,2018-09-25
5554697,2018-10-04,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,DIREITO DO ESTADO,trabalho,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2018-09-25
5556386,2018-10-08,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2018-09-27
5559571,2018-10-15,procedente,não,Edson Fachin,CPC/2015,não,não,não,não,não,DIREITO DO ESTADO,trabalho,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2018-10-02
5559571,2018-10-15,procedente,não,Edson Fachin,CPC/2015,não,não,não,não,não,DIREITO DO ESTADO,trabalho,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2018-10-02
5561008,2018-10-15,procedente,não,Edson Fachin,CPC/2015,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2018-10-03
5565097,2018-10-17,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2018-10-09
5567229,2018-10-30,procedente,não,Alexandre de Moraes,CPC/2015,não,sim,sim,sim,sim,PROCESSUAL CIVIL E DO TRABALHO,trabalho,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2018-10-15
5567706,2018-10-30,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2018-10-15
5569233,2018-10-30,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PROCESSUAL PENAL,inter_partes,nao_vinculante,2018-10-17
5572796,2018-10-30,procedente,não,Gilmar Mendes,CPC/2015,não,não,sim,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PROCESSUAL PENAL,controle_concentrado,vinculante,2018-10-23
5572996,2018-10-31,procedente,não,Alexandre de Moraes,CPC/2015,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2018-10-23
5572996,2018-10-31,procedente,não,Alexandre de Moraes,CPC/2015,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2018-10-23
5574880,2018-10-31,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2018-10-25
5577861,2018-11-07,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,não,não,DIREITO DO ESTADO,federal,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2018-10-30
5577922,2018-11-07,procedente,não,Alexandre de Moraes,CPC/2015,não,não,não,sim,não,DIREITO DO ESTADO,federal,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,rext,vinculante,2018-10-30
5578259,2018-11-06,procedente,não,Edson Fachin,CPC/2015,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2018-10-30
5582190,2018-11-14,procedente,não,Edson Fachin,CPC/2015,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2018-11-05
5585411,2018-11-26,procedente,não,Edson Fachin,CPC/2015,não,não,não,não,não,CIVIL,trabalho,primeira,DIREITO CIVIL,inter_partes,nao_vinculante,2018-11-08
5589527,2018-11-21,procedente,não,Gilmar Mendes,CPC/2015,não,não,sim,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PROCESSUAL PENAL,controle_concentrado,vinculante,2018-11-14
7333,2013-08-13,procedente,não,Teori Zavascki,CPC/1973,não,não,não,não,sim,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,sumula,vinculante,2009-08-21
2165060,2013-04-08,procedente,não,Colegiada,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2003-09-05
2573625,2014-11-14,procedente,não,Colegiada,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO TRIBUTÁRIO,controle_concentrado,vinculante,2007-11-06
2648060,2014-11-14,procedente,não,Colegiada,CPC/1973,não,não,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,sumula,vinculante,2008-11-14
2660835,2014-11-14,procedente,não,Colegiada,CPC/1973,não,sim,não,sim,sim,DIREITO DO ESTADO,estadual,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2009-01-28
3788032,2014-11-19,procedente,não,Colegiada,CPC/1973,não,não,não,sim,sim,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,sumula,vinculante,2009-10-26
4521867,2014-04-01,procedente,não,Gilmar Mendes,CPC/1973,não,sim,sim,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,controle_concentrado,vinculante,2014-01-29
4544004,2014-03-21,procedente,não,Gilmar Mendes,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2014-03-17
4617591,2014-10-30,procedente,não,Cármen Lúcia,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2014-08-19
4662660,2014-11-05,procedente,não,Luiz Fux,CPC/1973,não,não,não,sim,não,DIREITO DO ESTADO,trabalho,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,rext,vinculante,2014-10-31
4970847,2017-02-13,procedente,não,Colegiada,CPC/2015,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2016-04-26
1821503,2012-02-10,procedente,não,Colegiada,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,federal,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2000-05-04
1824018,2012-02-10,procedente,não,Colegiada,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,federal,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2000-05-26
2086359,2009-06-26,procedente,não,Colegiada,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2003-01-16
2370288,2007-10-05,procedente,não,Colegiada,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2006-03-20
2680223,2011-06-02,procedente,não,Colegiada,CPC/1973,não,não,não,não,não,PENAL E PROCESSO PENAL,estadual,segunda,DIREITO PROCESSUAL PENAL,inter_partes,nao_vinculante,2009-05-28
3887946,2011-02-21,procedente,não,Colegiada,CPC/1973,não,não,não,não,sim,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,sumula,vinculante,2010-05-20
4225305,2013-04-03,improcedente,não,Cármen Lúcia,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2012-04-10
4418449,2013-06-14,improcedente,não,Luiz Fux,CPC/1973,não,sim,não,não,não,PENAL E PROCESSO PENAL,estadual,segunda,DIREITO PROCESSUAL PENAL,controle_concentrado,vinculante,2013-06-04
4694508,2015-03-10,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2014-12-30
4702188,2015-03-10,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2015-01-29
4617268,2015-03-11,improcedente,sim,Colegiada,CPC/1973,não,não,não,sim,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,rext,vinculante,2014-08-18
4073207,2015-03-12,improcedente,não,Gilmar Mendes,CPC/1973,não,sim,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,controle_concentrado,vinculante,2011-05-09
4663588,2015-03-11,improcedente,sim,Colegiada,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2014-11-03
4686137,2015-03-12,improcedente,não,Celso de Mello,CPC/1973,sim,sim,não,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PROCESSUAL PENAL,controle_concentrado,vinculante,2014-12-09
4648487,2015-03-17,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PROCESSUAL PENAL,inter_partes,nao_vinculante,2014-10-07
4688609,2015-03-18,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,trabalho,superior,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2014-12-15
4693448,2015-03-18,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,federal,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2014-12-23
4693698,2015-03-20,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2014-12-23
4673347,2015-03-20,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2014-11-18
4694344,2015-03-24,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2014-12-29
4695159,2015-03-24,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2015-01-07
4695593,2015-03-24,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2015-01-09
4696096,2015-03-24,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2015-01-09
4693622,2015-03-25,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2014-12-23
4694497,2015-03-26,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2014-12-30
2585002,2015-03-27,improcedente,não,Gilmar Mendes,CPC/1973,sim,sim,não,não,não,,federal,primeira,DIREITO DO TRABALHO,controle_concentrado,vinculante,2007-12-27
2585002,2015-03-27,improcedente,não,Gilmar Mendes,CPC/1973,sim,sim,não,não,não,,federal,segunda,DIREITO DO TRABALHO,controle_concentrado,vinculante,2007-12-27
4694058,2015-03-27,improcedente,não,Gilmar Mendes,CPC/1973,sim,sim,não,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PROCESSUAL PENAL,controle_concentrado,vinculante,2014-12-25
4555460,2015-03-27,improcedente,sim,Colegiada,CPC/1973,não,sim,não,sim,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2014-04-04
4618068,2015-04-06,improcedente,não,Celso de Mello,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2014-08-19
4689906,2015-04-06,improcedente,não,Celso de Mello,CPC/1973,sim,sim,não,não,não,PENAL E PROCESSO PENAL,estadual,segunda,DIREITO PROCESSUAL PENAL,controle_concentrado,vinculante,2014-12-16
4695162,2015-04-06,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2015-01-07
4333088,2015-04-07,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,sim,TRABALHO,estadual,segunda,DIREITO DO TRABALHO,sumula,vinculante,2012-11-16
4717719,2015-04-07,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,federal,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,sumula,vinculante,2015-02-24
4176816,2015-04-08,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2011-11-29
4618586,2015-04-09,improcedente,não,Celso de Mello,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,primeira,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2014-08-20
4696284,2015-04-13,improcedente,não,Dias Toffoli,CPC/1973,não,sim,não,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PENAL,controle_concentrado,vinculante,2015-01-09
4727393,2015-04-14,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2015-03-09
4739244,2015-04-15,improcedente,não,Teori Zavascki,CPC/1973,não,não,não,sim,sim,,stj,superior,DIREITO PROCESSUAL PENAL,sumula,vinculante,2015-03-23
4716531,2015-04-24,improcedente,não,Celso de Mello,CPC/1973,não,não,não,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PROCESSUAL PENAL,inter_partes,nao_vinculante,2015-02-21
4671895,2015-04-27,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2014-11-16
4671901,2015-04-28,improcedente,não,Cármen Lúcia,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2014-11-16
4311184,2015-05-08,improcedente,não,Gilmar Mendes,CPC/1973,não,não,não,sim,sim,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,sumula,vinculante,2012-10-01
4530520,2015-05-08,improcedente,não,Gilmar Mendes,CPC/1973,não,não,não,não,sim,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,sumula,vinculante,2014-02-17
4089110,2014-04-04,improcedente,sim,Colegiada,CPC/1973,não,sim,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,controle_concentrado,vinculante,2011-06-01
4577777,2014-05-30,improcedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2014-05-21
4625087,2014-09-17,improcedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,estadual,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2014-08-31
4454357,2014-10-02,improcedente,sim,Colegiada,CPC/1973,não,sim,não,não,não,DIREITO DO ESTADO,estadual,primeira,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,controle_concentrado,vinculante,2013-08-26
4682825,2015-02-05,improcedente,não,Luiz Fux,CPC/1973,não,não,não,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PROCESSUAL PENAL,inter_partes,nao_vinculante,2014-12-03
4648487,2015-02-06,improcedente,não,Gilmar Mendes,CPC/1973,não,não,não,não,não,PENAL E PROCESSO PENAL,estadual,primeira,DIREITO PROCESSUAL PENAL,inter_partes,nao_vinculante,2014-10-07
3890795,2015-02-06,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,stj,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2010-05-25
4586160,2015-02-11,improcedente,não,Cármen Lúcia,CPC/1973,não,não,não,não,não,DIREITO DO ESTADO,federal,segunda,DIREITO ADMINISTRATIVO E OUTRAS MATÉRIAS DE DIREITO PÚBLICO,inter_partes,nao_vinculante,2014-06-04
4649449,2015-03-03,improcedente,não,Luiz Fux,CPC/1973,não,não,não,não,sim,,stj,superior,DIREITO PROCESSUAL PENAL,sumula,vinculante,2014-10-08
4649449,2015-03-03,improcedente,não,Luiz Fux,CPC/1973,não,não,não,não,sim,PENAL E PROCESSO PENAL,estadual,segunda,DIREITO PROCESSUAL PENAL,sumula,vinculante,2014-10-08
4632101,2015-05-05,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,,stj,superior,DIREITO PROCESSUAL PENAL,inter_partes,nao_vinculante,2014-09-10
4738396,2015-05-07,improcedente,sim,Colegiada,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2015-03-20
4723792,2015-05-07,improcedente,sim,Colegiada,CPC/1973,não,sim,não,sim,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,primeira,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2015-03-04
4731679,2015-05-08,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,inter_partes,nao_vinculante,2015-03-12
4733359,2015-05-08,improcedente,sim,Colegiada,CPC/1973,não,não,não,sim,não,TRABALHO E PREVIDENCIÁRIO,federal,primeira,DIREITO PREVIDENCIÁRIO,rext,vinculante,2015-03-16
4733368,2015-05-08,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,segunda,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2015-03-16
4734824,2015-05-08,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2015-03-17
4694239,2015-05-14,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2014-12-29
4694278,2015-05-14,improcedente,sim,Colegiada,CPC/1973,não,não,não,não,não,TRABALHO E PREVIDENCIÁRIO,trabalho,superior,DIREITO DO TRABALHO,inter_partes,nao_vinculante,2014-12-29
4705226,2015-05-14,improcedente,sim,Colegiada,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2015-02-04
4738403,2015-05-14,improcedente,sim,Colegiada,CPC/1973,não,sim,não,não,não,PROCESSUAL CIVIL E DO TRABALHO,trabalho,superior,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2015-03-20
4747842,2015-05-14,improcedente,sim,Colegiada,CPC/1973,não,sim,não,sim,não,PROCESSUAL CIVIL E DO TRABALHO,estadual,segunda,DIREITO PROCESSUAL CIVIL E DO TRABALHO,controle_concentrado,vinculante,2015-04-03
